stars,forks,watchers,open_issues,size
1916,112,1916,47,190633
1916,1033,1916,4,7854
1916,224,1916,195,264
1916,524,1916,81,18305
1916,115,1916,15,1910
1916,61,1916,29,64
1916,140,1916,39,6490
1916,2300,1916,119,16217
1916,307,1916,7,45
1916,270,1916,112,5700
1916,690,1916,298,4611
1916,338,1916,64,40187
1916,331,1916,37,62086
1916,651,1916,2,551578
1915,57,1915,4,28519
1915,540,1915,53,1204
1915,262,1915,17,1162
1915,364,1915,2,128279
1915,325,1915,73,1821
4000,800,4000,51,6342
4000,825,4000,108,2334
4000,1042,4000,9,273228
3999,1452,3999,135,41210
3999,1021,3999,55,4707
3999,442,3999,70,36837
3998,126,3998,16,2767
3997,1291,3997,1,8029
3997,371,3997,73,2073
3997,545,3997,396,59154
3996,536,3996,55,9326
3996,503,3996,59,192
3996,250,3996,43,3114
3995,104,3995,32,203
3995,178,3995,9,57288
3995,1224,3995,382,8927
3995,1028,3995,6,6770
3995,353,3995,63,2693
3995,740,3995,1,42803
3994,918,3994,7,468
3994,1327,3994,9,480980
3994,244,3994,21,463
3994,701,3994,156,680066
3994,201,3994,100,27186
3993,624,3993,25,32435
3993,1413,3993,41,3696
3993,701,3993,8,8139
3992,1016,3992,356,368806
3992,961,3992,4,3402
3992,1178,3992,15,4252
3991,2557,3991,77,200432
3991,570,3991,53,3522
3991,442,3991,1,24370
3990,801,3990,166,10207
3990,397,3990,7,245
3989,1381,3989,766,16783
3989,223,3989,41,32455
3989,1553,3989,65,17653
3986,1459,3986,4,3138
3986,584,3986,12,39027
3986,499,3986,34,15628
3985,613,3985,0,654134
3985,598,3985,524,3320
3985,206,3985,195,9849
3984,663,3984,25,222
3984,2364,3984,82,1394
3984,1158,3984,542,3987
3983,3085,3983,97,52436
3983,612,3983,102,2381
3983,225,3983,1,1694
3982,310,3982,40,85121
3982,679,3982,430,3656
3982,761,3982,28,22770
3982,677,3982,112,82617
3982,723,3982,275,56581
3982,803,3982,2,11341
3981,1215,3981,31,3812
3980,330,3980,3,1668
3980,1002,3980,337,20403
3979,403,3979,259,9214
3979,1153,3979,37,69966
3979,586,3979,107,1826
3978,1202,3978,94,1060864
3977,98,3977,25,6838
3977,254,3977,147,5394
3977,1014,3977,297,89154
3976,848,3976,142,9662
3975,645,3975,2761,535773
3975,398,3975,12,128
3975,3892,3975,23,80767
3975,552,3975,37,39
3975,304,3975,37,1315
3974,267,3974,22,219
3974,255,3974,102,8339
3974,1028,3974,5,1136
3973,170,3973,12,372
3973,605,3973,205,2444
3973,524,3973,49,23303
3972,320,3972,17,5267
3972,312,3972,8,21879
3972,1143,3972,43,27826
3972,314,3972,202,1113566
3972,282,3972,24,3779
3971,875,3971,16,125
3971,677,3971,52,8045
3971,1586,3971,130,74
3969,1492,3969,21,33158
3969,540,3969,4,6696
3969,360,3969,10,487
3969,183,3969,85,3303
3969,530,3969,0,358
3969,922,3969,330,10413
3968,122,3968,41,241658
3968,745,3968,112,72617
3968,132,3968,23,7832
3968,443,3968,0,4234
3968,31548,3968,92,1083379
3968,866,3968,29,167
3967,547,3967,211,3
3967,380,3967,48,20046
3967,718,3967,0,1384
3966,129,3966,87,3814
3965,809,3965,37,156974
3965,811,3965,31,158063
3965,832,3965,16,1210
3965,164,3965,88,4740
3965,787,3965,209,1939
3965,288,3965,22,32846
3964,1063,3964,534,11456
3964,892,3964,2,207507
3964,958,3964,47,2675
3964,439,3964,66,3365
3964,875,3964,3,5994
3963,1374,3963,124,28566
3963,279,3963,61,2055
3963,479,3963,40,41
3962,878,3962,94,579
3962,612,3962,37,2591
3962,77,3962,23,19420
3962,697,3962,16,4562
3961,433,3961,169,266976
3961,204,3961,8,5359
3961,314,3961,361,185497
3961,353,3961,35,38306
3960,150,3960,3,72
3960,285,3960,3,107
3960,460,3960,56,265
3959,481,3959,215,14683
3959,1709,3959,4,7514
3959,349,3959,367,5410
3957,872,3957,22,4613
3957,569,3957,248,6066
3957,2835,3957,119,4486572
3957,300,3957,7,80239
3956,616,3956,210,205858
3956,816,3956,2,7207
3956,1134,3956,8,127035
3955,1927,3955,38,255241
3955,258,3955,98,1715
3955,5,3955,0,32
3954,281,3954,38,2269
3954,642,3954,279,8081
3954,1750,3954,24,167080
3953,250,3953,59,13883
3953,246,3953,10,327
3953,340,3953,93,484
3953,357,3953,13,20692
3953,548,3953,92,115
3952,371,3952,222,376
3951,172,3951,206,54571
3951,330,3951,19,4212
3951,1352,3951,5,1138598
3950,541,3950,49,26162
3950,1153,3950,49,6710
3950,2276,3950,340,58058
3950,427,3950,14,14470
3949,892,3949,7,10099
3949,438,3949,167,7027
3949,240,3949,0,173
3949,1264,3949,28,1134
3949,2154,3949,14,154216
3949,494,3949,27,1368
3949,162,3949,23,217
3949,92,3949,0,12676
3948,586,3948,29,196549
3947,278,3947,42,820
3947,1610,3947,182,51250
3947,914,3947,88,185309
3947,773,3947,171,16826
3947,1176,3947,28,10577
3946,1068,3946,158,2763
3946,90,3946,3,3190
3946,295,3946,30,3780
3945,515,3945,40,35298
3945,421,3945,136,3630
3945,395,3945,9,7697
3945,767,3945,4,117
3944,269,3944,14,151
3944,278,3944,32,6047
3944,730,3944,12,1672
3944,433,3944,54,9495
3943,934,3943,218,9020
3943,871,3943,384,27797
3943,506,3943,13,11472
3942,1258,3942,135,5578
3942,502,3942,111,15337
3942,407,3942,167,3147
3941,290,3941,53,1601
3941,369,3941,163,115
3940,580,3940,327,85845
3939,2700,3939,6,6
3939,396,3939,50,967
3939,436,3939,233,25712
3938,576,3938,7,307
3938,185,3938,35,449
3938,581,3938,1,944
3937,602,3937,14,9806
3937,2139,3937,284,79869
3937,644,3937,149,249
3937,608,3937,104,1995
3937,804,3937,51,2265
3937,147,3937,50,558
3936,286,3936,155,194551
3936,356,3936,14,7357
3936,4509,3936,2,48453
3936,1363,3936,13,68123
3936,191,3936,14,5066
3935,173,3935,15,996
3935,594,3935,88,20633
3935,570,3935,23,171555
3935,1089,3935,54,290156
3935,797,3935,399,17092
3934,1221,3934,76,1769
3934,384,3934,33,785
3934,157,3934,10,860
3934,1184,3934,22,55225
3933,414,3933,10,40894
3933,1828,3933,226,108127
3932,1526,3932,54,75229
3932,281,3932,18,1946
3932,555,3932,58,131
3932,561,3932,19,142
3931,275,3931,2,10094
3931,1386,3931,289,20868
3931,250,3931,13,2649
3931,164,3931,14,17156
3930,433,3930,45,364335
3930,344,3930,54,152
3930,121,3930,25,1663
3929,1224,3929,495,662941
3929,566,3929,353,23177
3929,835,3929,50,45794
3929,4458,3929,50,368419
3928,689,3928,9,1176
3927,623,3927,143,3784
3927,931,3927,95,1560
3927,1804,3927,40,1918
3927,4776,3927,47,60846
3926,431,3926,118,41435
3926,317,3926,10,183
3926,99,3926,5,722
3926,404,3926,31,55900
3926,267,3926,0,161
3925,1109,3925,24,1389
3924,412,3924,56,9258
3924,531,3924,0,3640
3924,483,3924,8,245982
3924,745,3924,13,8356
3923,904,3923,14,134
3923,875,3923,14,280
3923,168,3923,136,3924
3922,342,3922,109,845964
3922,873,3922,215,15297
3922,58,3922,0,2616
3922,773,3922,0,1440
3922,558,3922,9,18242
3922,318,3922,24,9435
3922,1243,3922,1,58
3922,1227,3922,12,1103727
3922,240,3922,15,2407
3921,234,3921,1,363
3921,311,3921,28,310
3920,228,3920,32,15805
3920,426,3920,84,4102
3920,193,3920,180,21055
3919,478,3919,114,1035612
3919,969,3919,0,234
3919,915,3919,310,3472
3918,346,3918,1,251
3918,927,3918,9,35928
3917,479,3917,130,2549
3917,4525,3917,114,85655
3917,671,3917,75,20578
3917,499,3917,52,397
3917,1210,3917,43,7934
3916,1212,3916,13,118328
3916,440,3916,47,2188
3916,120,3916,9,5179
3916,334,3916,127,771
3914,649,3914,12,264
3914,1614,3914,135,195449
3914,1072,3914,633,139631
3914,318,3914,393,64975
3914,258,3914,2,1706
3914,513,3914,924,37801
3913,536,3913,68,3689
3913,227,3913,8,61
3913,170,3913,27,1104
3913,1455,3913,25,717
3913,391,3913,57,32190
3913,608,3913,42,654
3913,583,3913,152,94349
3913,303,3913,42,10720
3912,982,3912,0,517
3912,628,3912,17,208
3912,825,3912,921,45388
3911,212,3911,166,4804
3910,326,3910,205,8563
3909,2831,3909,26,2963
3909,2305,3909,179,1917805
3908,388,3908,197,50701
3908,295,3908,4,2806
3908,1002,3908,36,357388
3908,518,3908,33,17695
3907,284,3907,25,80
3907,529,3907,273,23377
3907,1049,3907,10,188630
3907,1257,3907,63,8443
3907,275,3907,57,5816
3907,1033,3907,22,119148
3906,140,3906,38,201
3906,1161,3906,2,199699
3906,357,3906,0,313
3905,604,3905,325,21964
3905,773,3905,273,16112
3905,347,3905,59,12338
3904,967,3904,189,1096
3904,235,3904,91,253892
3904,815,3904,3,1314
3904,376,3904,2,5877
3904,316,3904,85,1251
3904,378,3904,40,102
3904,516,3904,60,40983
3903,497,3903,687,117503
3903,809,3903,9,296735
3903,1763,3903,12,524
3903,454,3903,345,147301
3902,1447,3902,157,26482
3902,456,3902,33,759
3901,1016,3901,22,2567
3901,309,3901,17,603
3901,192,3901,39,932
3901,310,3901,209,80507
3901,360,3901,24,7517
3901,2271,3901,60,4338
3901,124,3901,8,325
3901,705,3901,355,56874
3900,928,3900,6,30766
3900,846,3900,20,1336
3899,112,3899,26,527
3897,132,3897,14,512
3896,406,3896,97,1991
3896,617,3896,159,28835
3896,211,3896,5,10884
3895,343,3895,205,49765
3895,1258,3895,1268,23045
3895,19908,3895,5,558464
3895,2940,3895,1046,2054133
3895,513,3895,13,13656
3894,313,3894,53,7252
3894,628,3894,78,63988
3893,535,3893,35,1747
3893,297,3893,32,1884
3893,852,3893,18,100237
3892,410,3892,59,72575
3892,533,3892,492,9317
3891,194,3891,36,1703
3891,213,3891,249,3464
3890,1655,3890,9,3541
3889,182,3889,30,1005
3889,343,3889,117,20324
3889,675,3889,3,12204
3888,369,3888,129,784
3888,705,3888,97,545
3888,429,3888,153,32319
3888,378,3888,47,12470
3888,159,3888,61,25674
3888,1693,3888,603,155978
3887,285,3887,25,27046
3887,1197,3887,5,4512
3886,497,3886,31,16856
3886,967,3886,158,9430
3886,159,3886,11,1107
3885,196,3885,67,99
3885,210,3885,144,3583
3885,120,3885,32,4516
3884,332,3884,2,776
3883,388,3883,117,1457
3883,228,3883,628,23877
3882,721,3882,541,395617
3882,160,3882,104,8715
3882,682,3882,180,1575
3881,282,3881,11,4965
3880,229,3880,14,56
3880,217,3880,38,4733
3880,786,3880,5,106034
3880,233,3880,13,2594
3879,92,3879,29,1239
3879,1438,3879,658,990359
3879,545,3879,2,1819
3879,3240,3879,152,29195
3878,344,3878,112,3755
3878,608,3878,57,1053
3878,961,3878,214,579350
3878,1743,3878,7,13602
3877,1334,3877,32,240
3877,218,3877,62,2043
3877,274,3877,24,4453
3876,512,3876,0,21633
3876,832,3876,81,139375
3875,2482,3875,288,317238
3875,150,3875,11,9572
3874,1799,3874,27,638
3874,675,3874,93,1128
3874,2237,3874,42,881
3874,1177,3874,81,61
3874,867,3874,582,161307
3874,940,3874,17,21729
3873,161,3873,19,75742
3872,1913,3872,0,193888
3872,522,3872,151,29541
3872,543,3872,2,286
3871,190,3871,123,2984
3871,796,3871,107,3910
3871,609,3871,667,4772
3871,899,3871,150,188786
3871,200,3871,183,15751
3870,1275,3870,41,27444
3870,1982,3870,285,90708
3869,410,3869,44,162028
3869,814,3869,62,4088
3869,204,3869,21,37466
3869,723,3869,118,7502
3868,535,3868,32,127
3868,1081,3868,17,14521
3868,1725,3868,105,557
3868,228,3868,126,28504
3868,719,3868,28,249116
3867,850,3867,97,172485
3867,400,3867,9,22779
3867,226,3867,7,1076
3867,484,3867,0,12843
3867,834,3867,68,47
3866,859,3866,17,410
3866,510,3866,34,335
3866,974,3866,0,4945
3866,263,3866,23,1545
3866,719,3866,11,1610
3865,875,3865,11,195
3865,397,3865,560,133361
3864,555,3864,16,2423
3864,425,3864,2,926
3864,348,3864,91,16695
3864,355,3864,3,121803
3863,424,3863,9,15457
3863,648,3863,246,12737
3863,276,3863,18,26186
3862,113,3862,34,4088
3861,826,3861,91,9003
3861,762,3861,308,160003
3861,399,3861,9,118
3860,545,3860,54,3115
3860,313,3860,106,7336
3860,1380,3860,82,46684
3860,430,3860,35,336
3859,315,3859,46,6264
3859,179,3859,4,309
3858,208,3858,133,1923
3857,195,3857,4,4538
3857,145,3857,3,81
3856,667,3856,47,4566
3856,1112,3856,137,66941
3856,425,3856,22,1621
3856,502,3856,269,256427
3856,694,3856,145,5644
3856,358,3856,5,195095
3856,206,3856,58,2198
3856,497,3856,61,4503
3855,394,3855,173,3063
3855,176,3855,29,58907
3855,873,3855,24,4787
3854,778,3854,675,10529
3854,175,3854,40,411
3854,824,3854,115,2800
3854,851,3854,813,22884
3853,644,3853,88,746
3853,436,3853,44,10323
3853,588,3853,44,2887
3850,1481,3850,10,1126632
3850,151,3850,57,430
3850,948,3850,2,14639
3850,619,3850,27,4885
3850,183,3850,8,1439
3849,957,3849,164,2395
3849,1023,3849,36,2022
3849,855,3849,97,113232
3849,967,3849,13,9472
3849,304,3849,204,50334
3849,324,3849,14,246743
3848,973,3848,140,2263
3848,1666,3848,47,52247
3848,94,3848,8,172497
3848,371,3848,196,4357
3847,2443,3847,29,370
3847,296,3847,118,3807
3847,93,3847,8,2012
3847,155,3847,17,4021
3846,640,3846,74,12144
3846,636,3846,6,83
3846,480,3846,99,4053
3846,1109,3846,10,21723
3846,155,3846,159,2690
3845,251,3845,38,351209
3845,477,3845,53,1797
3845,373,3845,69,8426
3845,504,3845,19,182044
3844,542,3844,151,16998
3843,870,3843,15,18618
3843,1674,3843,1,61095
3842,506,3842,397,4777
3842,958,3842,118,2026
3842,803,3842,79,1182
3841,426,3841,31,115182
3841,725,3841,0,5380
3841,246,3841,26,6541
3841,384,3841,62,47700
3841,169,3841,194,24305
3840,544,3840,112,670
3840,1292,3840,407,3056
3839,608,3839,81,5693
3839,523,3839,49,8606
3839,174,3839,103,2913
3839,1393,3839,442,335357
3838,330,3838,68,238
3838,996,3838,6,4522
3838,683,3838,216,29755
3837,10987,3837,2,183380
3837,6458,3837,176,680442
3837,768,3837,49,105144
3837,333,3837,101,19904
3836,635,3836,218,42973
3836,739,3836,97,404
3836,106,3836,11,19587
3835,278,3835,79,13518
3835,290,3835,4,6599
3835,323,3835,112,21614
3834,1283,3834,244,715
3834,390,3834,59,36486
3834,307,3834,86,1040
3834,553,3834,11,6864
3833,624,3833,1,90375
3833,961,3833,7,3515
3833,759,3833,5,6159
3832,367,3832,80,1299
3832,1501,3832,140,6790
3832,601,3832,46,5117
3831,288,3831,69,88898
3831,1273,3831,10,11301
3831,1179,3831,17,2633
3831,1849,3831,85,17837
3830,764,3830,101,702
3830,587,3830,58,60448
3828,123,3828,31,120
3828,273,3828,110,849
3827,2102,3827,423,359901
3827,868,3827,225,3594
3825,589,3825,6,15567
3825,543,3825,41,16034
3825,1449,3825,5,1572
3825,860,3825,5,172890
3825,402,3825,13,94
3825,733,3825,45,434
3825,202,3825,2264,33
3825,12830,3825,10,54680
3825,376,3825,5,582
3824,563,3824,135,2485
3824,544,3824,170,308232
3824,762,3824,9,429713
3824,1073,3824,115,9804
3824,467,3824,33,4417
3824,467,3824,45,1809
3823,110,3823,4,578
3823,405,3823,112,27460
3823,12749,3823,904,395690
3823,727,3823,355,88202
3823,324,3823,34,48
3823,239,3823,57,9207
3823,398,3823,36,214
3822,410,3822,129,44
3822,594,3822,130,4772
3821,1693,3821,168,27210
3821,625,3821,167,4665
3821,1374,3821,17,4690
3821,721,3821,17,973
3821,790,3821,10,2593
3820,421,3820,426,4422
3820,274,3820,90,3630
3820,119,3820,6,29539
3819,271,3819,67,2564
3819,403,3819,16,515
3819,453,3819,8,2175
3819,718,3819,6,201
3819,1886,3819,636,195085
3818,1763,3818,1766,781694
3818,251,3818,18,139
3818,389,3818,16,45081
3818,191,3818,21,13492
3817,649,3817,27,7068
3817,694,3817,4,50
3817,322,3817,147,7145
3804,337,3804,215,16374
3802,565,3802,24,123
3802,297,3802,271,22177
3801,1668,3801,577,4696817
3801,127,3801,131,151366
3800,691,3800,23,54
3800,623,3800,184,14344
3800,384,3800,86,47053
3800,270,3800,53,669
3799,268,3799,228,25467
3798,903,3798,93,41031
3798,529,3798,66,20278
3798,712,3798,72,45679
3798,1093,3798,41,5100
3797,1599,3797,1249,145601
3797,163,3797,92,9823
3797,2475,3797,35,230068
3797,194,3797,8,424
3796,145,3796,12,542
3796,275,3796,19,11
3796,314,3796,0,0
3796,748,3796,262,12539
3796,1572,3796,152,13042
3795,568,3795,92,7384
3795,521,3795,80,1254
3795,6384,3795,0,36346
3795,1123,3795,52,88
3795,1168,3795,378,544870
3795,205,3795,28,374
3794,963,3794,8,42250
3794,136,3794,47,169109
3794,410,3794,1351,148186
3793,319,3793,3,727
3793,240,3793,19,1815
3793,470,3793,99,11540
3793,179,3793,145,679
3793,422,3793,307,7507
3792,688,3792,223,21421
3792,1307,3792,5,65180
3792,363,3792,102,3042
3791,240,3791,32,30397
3791,277,3791,27,131944
3790,655,3790,71,23153
3790,87,3790,33,13033
3790,567,3790,20,172
3789,851,3789,147,70278
3789,1466,3789,56,294632
3789,124,3789,0,1783
3788,989,3788,65,1513
3788,290,3788,36,3841
3787,275,3787,1,231
3786,415,3786,90,1405
3785,792,3785,7,2838
3785,277,3785,25,2965
3785,552,3785,143,3664
3785,88,3785,369,279516
3784,1139,3784,175,2189
3784,839,3784,384,19707
3784,696,3784,2,61
3784,228,3784,111,36778
3784,858,3784,330,36720
3784,608,3784,197,41857
3784,146,3784,34,16331
3783,597,3783,80,992
3783,1541,3783,20,6026
3784,55,3784,23,1404
3783,642,3783,214,1539
3783,236,3783,72,1853
3782,197,3782,96,8791
3782,883,3782,656,36436
3782,721,3782,22,4853
3781,324,3781,11,330
3781,255,3781,14,2415
3780,1925,3780,7,99196
3780,232,3780,6,3882
3779,234,3779,16,1017
3779,179,3779,71,194
3779,312,3779,65,4159
3779,3569,3779,20,2925
3779,720,3779,127,184981
3779,687,3779,14,62202
3779,722,3779,79,30299
3779,209,3779,141,69364
3778,796,3778,82,254
3778,225,3778,35,59
3777,168,3777,102,45347
3777,359,3777,19,13440
3777,585,3777,298,1867
3777,2986,3777,6,97504
3776,465,3776,125,2174
3776,358,3776,55,1391
3776,448,3776,166,3099
3776,2779,3776,63,360947
3776,366,3776,81,909
3776,414,3776,86,443
3775,214,3775,396,29680
3775,185,3775,36,5636
3775,210,3775,25,945
3775,649,3775,16,8118
3774,419,3774,140,48290
3784,1139,3784,175,2189
3784,839,3784,384,19707
3784,228,3784,111,36778
3784,696,3784,2,61
3784,858,3784,330,36720
3784,608,3784,197,41857
3784,146,3784,34,16331
3783,597,3783,80,992
3783,1541,3783,20,6026
3784,55,3784,23,1404
3783,642,3783,214,1539
3783,236,3783,72,1853
3782,197,3782,96,8791
3782,883,3782,656,36436
3782,290,3782,23,1910
3782,721,3782,22,4853
3781,324,3781,11,330
3781,255,3781,14,2415
3780,1925,3780,7,99196
3780,232,3780,6,3882
3779,234,3779,16,1017
3779,179,3779,71,194
3779,312,3779,65,4159
3779,3569,3779,20,2925
3779,720,3779,127,184981
3779,687,3779,14,62202
3779,722,3779,79,30299
3779,209,3779,141,69364
3778,796,3778,82,254
3778,252,3778,129,281
3778,225,3778,35,59
3777,168,3777,102,45347
3777,585,3777,298,1867
3777,359,3777,19,13440
3777,2986,3777,6,97504
3776,465,3776,125,2174
3776,358,3776,55,1391
3776,448,3776,166,3099
3776,2779,3776,63,360947
3776,366,3776,81,909
3776,414,3776,86,443
3775,214,3775,396,29680
3775,185,3775,36,5636
3775,210,3775,25,945
3775,649,3775,16,8118
3774,419,3774,140,48290
3774,551,3774,187,2582
3774,718,3774,6,44467
3774,1032,3774,3,53
3773,920,3773,64,67022
3773,861,3773,36,242
3772,339,3772,75,13459
3772,917,3772,33,42076
3771,552,3771,4,123
3771,211,3771,18,9273
3771,241,3771,79,12928
3771,198,3771,5,506
3771,938,3771,84,2538
3771,635,3771,16,2355
3770,744,3770,13,123889
3769,282,3769,54,166
3769,1423,3769,8,2804770
3769,457,3769,65,51
3769,413,3769,63,5877
3768,494,3768,31,338
3768,234,3768,49,15344
3768,1471,3768,41,27559
3767,285,3767,77,338
3767,482,3767,19,416
3767,712,3767,13,6345
3767,1381,3767,0,36523
3766,128,3766,23,1833
3766,1136,3766,26,17286
3765,945,3765,19,1113
3765,1387,3765,241,12773
3765,425,3765,19,262
3765,230,3765,84,2640
3765,725,3765,403,66940
3762,99,3762,28,578
3762,331,3762,159,113003
3762,287,3762,25,9445
3761,215,3761,118,6494
3761,1270,3761,60,17384
3761,640,3761,112,9597
3761,1189,3761,82,7632
3761,201,3761,87,17065
3760,1084,3760,2,170295
3759,441,3759,73,21195
3759,430,3759,46,67551
3759,575,3759,10,150034
3759,146,3759,120,194198
3759,75,3759,34,2247
3759,550,3759,149,25307
3759,1438,3759,83,192
3759,1307,3759,288,75129
3759,433,3759,10,10851
3758,246,3758,135,11263
3758,476,3758,25,371
3757,600,3757,132,786
3757,685,3757,0,141
3756,1852,3756,34,4594
3756,1026,3756,205,861
3756,332,3756,118,15412
3756,538,3756,16,282
3756,519,3756,20,3182
3756,340,3756,8,23615
3756,878,3756,13,949
3756,251,3756,2,1488
3755,627,3755,0,1291
3755,1828,3755,92,76582
3755,444,3755,5,1799
3755,495,3755,82,11132
3753,1212,3753,32,54037
3753,1132,3753,254,13126
3753,625,3753,188,119915
3753,910,3753,339,64887
3753,296,3753,1,42695
3752,425,3752,252,34382
3752,519,3752,33,24589
3751,194,3751,38,3765
3751,192,3751,78,3853
3751,290,3751,313,75438
3750,163,3750,43,8350
3750,412,3750,18,107
3750,446,3750,59,3810
3749,175,3749,34,512
3749,741,3749,135,281669
3749,832,3749,92,4927
3748,347,3748,4,1028
3748,375,3748,3,2398
3748,533,3748,132,90644
3747,841,3747,54,880
3747,777,3747,83,337
3747,294,3747,34,450
3747,277,3747,226,153753
3746,708,3746,1,4758
3746,154,3746,4,458
3746,198,3746,45,1410
3746,1034,3746,182,2962
3745,225,3745,27,58360
3745,608,3745,0,329306
3744,728,3744,34,1633
3744,498,3744,64,25595
3743,110,3743,20,865
3743,576,3743,2,60
3743,322,3743,66,14961
3742,751,3742,62,234351
3741,766,3741,722,2689
3741,104,3741,3,481
3741,345,3741,25,19156
3741,334,3741,163,221586
3740,150,3740,29,167908
3740,109,3740,63,7826
3740,786,3740,112,15054
3740,652,3740,134,129066
3740,684,3740,166,2541
3738,187,3738,10,239
3738,810,3738,23,29643
3738,592,3738,1,220450
3738,102,3738,36,1388
3738,225,3738,91,16684
3737,849,3737,172,909
3737,366,3737,1,1489
3736,702,3736,14,19647
3736,259,3736,38,13688
3736,1404,3736,0,161528
3735,511,3735,7,19799
3735,597,3735,24,25933
3735,842,3735,69,19550
3734,296,3734,43,2752
3734,1729,3734,20,2062
3734,212,3734,43,37242
3734,849,3734,5,113
3734,731,3734,1,106
3733,463,3733,48,943
3733,572,3733,193,7111
3733,247,3733,3,57277
3732,226,3732,78,665
3732,235,3732,264,61582
3732,1454,3732,19,84
3731,780,3731,167,38767
3730,577,3730,983,1055606
3730,510,3730,0,610
3730,493,3730,90,5785
3730,371,3730,5,12056
3730,516,3730,73,6165
3730,1596,3730,213,60458
3729,522,3729,68,88
3729,2299,3729,82,16787
3729,807,3729,42,83778
3729,617,3729,138,58487
3728,341,3728,343,18684
3728,931,3728,62,21760
3728,132,3728,26,48
3728,508,3728,119,5040
3728,1548,3728,19,43569
3728,896,3728,47,5078
3727,473,3727,14,408
3727,578,3727,83,6213
