stars,forks,watchers,open_issues,size,created_at,updated_at,name,full_name,commits,forks_url,watchers_url,language_AsciiDoc,language_Assembly,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_Clojure,language_Dart,language_Dockerfile,language_Elixir,language_Emacs Lisp,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jinja,language_Julia,language_Jupyter Notebook,language_Kotlin,language_Lua,language_Makefile,language_Markdown,language_Nunjucks,language_OCaml,language_Objective-C,language_PHP,language_Python,language_Roff,language_Ruby,language_Rust,language_SCSS,language_Scala,language_Shell,language_Svelte,language_Swift,language_TeX,language_TypeScript,language_V,language_Vim Script,language_Vim script,language_Vue,language_Zig
25328,2043,25328,19,7304,2015,2023,css-protips,AllThingsSmitty/css-protips,https://api.github.com/repos/AllThingsSmitty/css-protips/commits{/sha},https://api.github.com/repos/AllThingsSmitty/css-protips/forks,https://api.github.com/repos/AllThingsSmitty/css-protips/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25326,834,25326,27,5865,2017,2023,immer,immerjs/immer,https://api.github.com/repos/immerjs/immer/commits{/sha},https://api.github.com/repos/immerjs/immer/forks,https://api.github.com/repos/immerjs/immer/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25317,1235,25317,112,48252,2013,2023,sharp,lovell/sharp,https://api.github.com/repos/lovell/sharp/commits{/sha},https://api.github.com/repos/lovell/sharp/forks,https://api.github.com/repos/lovell/sharp/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25308,1855,25308,130,722,2013,2023,nprogress,rstacruz/nprogress,https://api.github.com/repos/rstacruz/nprogress/commits{/sha},https://api.github.com/repos/rstacruz/nprogress/forks,https://api.github.com/repos/rstacruz/nprogress/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25279,5765,25279,875,204098,2012,2023,rocksdb,facebook/rocksdb,https://api.github.com/repos/facebook/rocksdb/commits{/sha},https://api.github.com/repos/facebook/rocksdb/forks,https://api.github.com/repos/facebook/rocksdb/subscribers,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25261,1274,25261,13,8259,2018,2023,vaultwarden,dani-garcia/vaultwarden,https://api.github.com/repos/dani-garcia/vaultwarden/commits{/sha},https://api.github.com/repos/dani-garcia/vaultwarden/forks,https://api.github.com/repos/dani-garcia/vaultwarden/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25240,1715,25240,12,2443,2010,2023,nodemon,remy/nodemon,https://api.github.com/repos/remy/nodemon/commits{/sha},https://api.github.com/repos/remy/nodemon/forks,https://api.github.com/repos/remy/nodemon/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25222,4387,25222,728,80492,2010,2023,vagrant,hashicorp/vagrant,https://api.github.com/repos/hashicorp/vagrant/commits{/sha},https://api.github.com/repos/hashicorp/vagrant/forks,https://api.github.com/repos/hashicorp/vagrant/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25189,5154,25189,407,44714,2012,2023,folly,facebook/folly,https://api.github.com/repos/facebook/folly/commits{/sha},https://api.github.com/repos/facebook/folly/forks,https://api.github.com/repos/facebook/folly/subscribers,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25159,1969,25159,631,17767,2018,2023,poetry,python-poetry/poetry,https://api.github.com/repos/python-poetry/poetry/commits{/sha},https://api.github.com/repos/python-poetry/poetry/forks,https://api.github.com/repos/python-poetry/poetry/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25118,7585,25118,33,49025,2015,2023,data-science-ipython-notebooks,donnemartin/data-science-ipython-notebooks,https://api.github.com/repos/donnemartin/data-science-ipython-notebooks/commits{/sha},https://api.github.com/repos/donnemartin/data-science-ipython-notebooks/forks,https://api.github.com/repos/donnemartin/data-science-ipython-notebooks/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25082,1791,25082,90,70,2022,2023,HowToLiveLonger,geekan/HowToLiveLonger,https://api.github.com/repos/geekan/HowToLiveLonger/commits{/sha},https://api.github.com/repos/geekan/HowToLiveLonger/forks,https://api.github.com/repos/geekan/HowToLiveLonger/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25053,4540,25053,212,26862,2017,2023,proxyee-down,proxyee-down-org/proxyee-down,https://api.github.com/repos/proxyee-down-org/proxyee-down/commits{/sha},https://api.github.com/repos/proxyee-down-org/proxyee-down/forks,https://api.github.com/repos/proxyee-down-org/proxyee-down/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25052,2991,25052,866,40228,2020,2023,DeepSpeed,microsoft/DeepSpeed,https://api.github.com/repos/microsoft/DeepSpeed/commits{/sha},https://api.github.com/repos/microsoft/DeepSpeed/forks,https://api.github.com/repos/microsoft/DeepSpeed/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25015,13043,25015,136,87254,2016,2023,handson-ml,ageron/handson-ml,https://api.github.com/repos/ageron/handson-ml/commits{/sha},https://api.github.com/repos/ageron/handson-ml/forks,https://api.github.com/repos/ageron/handson-ml/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25000,12642,25000,1044,159595,2011,2023,kafka,apache/kafka,https://api.github.com/repos/apache/kafka/commits{/sha},https://api.github.com/repos/apache/kafka/forks,https://api.github.com/repos/apache/kafka/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24995,3124,24995,113,154,2014,2023,os-tutorial,cfenollosa/os-tutorial,https://api.github.com/repos/cfenollosa/os-tutorial/commits{/sha},https://api.github.com/repos/cfenollosa/os-tutorial/forks,https://api.github.com/repos/cfenollosa/os-tutorial/subscribers,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24982,2415,24982,42,7382,2015,2023,kit,go-kit/kit,https://api.github.com/repos/go-kit/kit/commits{/sha},https://api.github.com/repos/go-kit/kit/forks,https://api.github.com/repos/go-kit/kit/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24974,6766,24974,379,6234,2019,2023,detectron2,facebookresearch/detectron2,https://api.github.com/repos/facebookresearch/detectron2/commits{/sha},https://api.github.com/repos/facebookresearch/detectron2/forks,https://api.github.com/repos/facebookresearch/detectron2/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24973,3140,24973,502,48092,2015,2023,react-virtualized,bvaughn/react-virtualized,https://api.github.com/repos/bvaughn/react-virtualized/commits{/sha},https://api.github.com/repos/bvaughn/react-virtualized/forks,https://api.github.com/repos/bvaughn/react-virtualized/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24960,1444,24960,825,6985,2012,2023,jq,stedolan/jq,https://api.github.com/repos/stedolan/jq/commits{/sha},https://api.github.com/repos/stedolan/jq/forks,https://api.github.com/repos/stedolan/jq/subscribers,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24912,1384,24912,542,2426,2011,2023,the_silver_searcher,ggreer/the_silver_searcher,https://api.github.com/repos/ggreer/the_silver_searcher/commits{/sha},https://api.github.com/repos/ggreer/the_silver_searcher/forks,https://api.github.com/repos/ggreer/the_silver_searcher/subscribers,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24903,3268,24903,336,170048,2010,2023,fabric.js,fabricjs/fabric.js,https://api.github.com/repos/fabricjs/fabric.js/commits{/sha},https://api.github.com/repos/fabricjs/fabric.js/forks,https://api.github.com/repos/fabricjs/fabric.js/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24901,2189,24901,612,269707,2019,2023,streamlit,streamlit/streamlit,https://api.github.com/repos/streamlit/streamlit/commits{/sha},https://api.github.com/repos/streamlit/streamlit/forks,https://api.github.com/repos/streamlit/streamlit/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
